name,type,start_time,duration,"mosi","miso"
"SPI","result",1.87929178,0.00078065,0x01,0x00
"SPI","result",1.88236065,0.00078064,0x83,0x00
"SPI","result",1.89461737,0.00078065,0x00,0x00
"SPI","result",1.89770523,0.00078064,0x80,0x00
"SPI","result",1.90077503,0.00078064,0x01,0x00
"SPI","result",1.90384371,0.00078064,0x01,0x00
"SPI","result",1.90691157,0.00078064,0x01,0x00
"SPI","result",1.9099805,0.00078065,0x83,0x00
"SPI","result",1.91304924,0.00078064,0x01,0x00
"SPI","result",1.91611811,0.00078064,0x01,0x00
"SPI","result",1.91918741,0.00078064,0x01,0x00
"SPI","result",1.92225727,0.00078065,0x83,0x00
"SPI","result",1.93451294,0.00078065,0x00,0x00
"SPI","result",1.93760185,0.00078064,0x80,0x00
"SPI","result",1.94066909,0.00078064,0x01,0x00
"SPI","result",1.9437379,0.00078064,0x01,0x00
"SPI","result",1.94680707,0.00078065,0x01,0x00
"SPI","result",1.94987582,0.00078064,0x83,0x00
"SPI","result",1.95294449,0.00078065,0x01,0x00
"SPI","result",1.95601373,0.00078064,0x01,0x00
"SPI","result",1.95908266,0.00078064,0x01,0x00
"SPI","result",1.96215315,0.00078065,0x83,0x00
"SPI","result",1.97440832,0.00078064,0x00,0x00
"SPI","result",1.97749548,0.00078064,0x80,0x00
"SPI","result",1.98056453,0.00078064,0x01,0x00
"SPI","result",1.98363339,0.00078065,0x01,0x00
"SPI","result",1.98670202,0.00078063,0x01,0x00
"SPI","result",1.98977113,0.00078064,0x83,0x00
"SPI","result",1.99283981,0.00078064,0x01,0x00
"SPI","result",1.99590861,0.00078065,0x01,0x00
"SPI","result",1.9989776,0.00078065,0x01,0x00
"SPI","result",2.00204641,0.00078064,0x83,0x00
"SPI","result",2.0143032,0.00078064,0x00,0x00
"SPI","result",2.01739074,0.00078064,0x80,0x00
"SPI","result",2.02045979,0.00078064,0x01,0x00
"SPI","result",2.02352878,0.00078064,0x01,0x00
"SPI","result",2.02659771,0.00078064,0x01,0x00
"SPI","result",2.02966651,0.00078064,0x83,0x00
"SPI","result",2.03273519,0.00078064,0x01,0x00
"SPI","result",2.03580468,0.00078064,0x01,0x00
"SPI","result",2.03887355,0.00078064,0x01,0x00
"SPI","result",2.04194172,0.00078065,0x83,0x00
"SPI","result",2.05419852,0.00078064,0x00,0x00
"SPI","result",2.05728593,0.00078064,0x80,0x00
"SPI","result",2.06035517,0.00078064,0x01,0x00
