name,type,start_time,duration,"mosi","miso"
"SPI","result",1.93736237,0.00078076,0xF1,0x00
"SPI","result",1.94043022,0.00078075,0xB9,0x00
"SPI","result",1.94349982,0.00078074,0xF1,0x00
"SPI","result",1.94656829,0.00078075,0x57,0x00
"SPI","result",1.94963701,0.00078075,0xC1,0x00
"SPI","result",1.95270735,0.00078075,0x49,0x00
"SPI","result",1.95577476,0.00078075,0x01,0x00
"SPI","result",1.9588443,0.00078075,0xDF,0x00
"SPI","result",1.97110202,0.00078074,0x00,0x00
"SPI","result",1.97418978,0.00078075,0x38,0x00
"SPI","result",1.9772578,0.00078077,0xF1,0x00
"SPI","result",1.98032647,0.00078075,0xB9,0x00
"SPI","result",1.98339651,0.00078074,0xF1,0x00
"SPI","result",1.98646392,0.00078075,0x57,0x00
"SPI","result",1.98953301,0.00078075,0xC1,0x00
"SPI","result",1.99260236,0.00078074,0x49,0x00
"SPI","result",1.99567064,0.00078075,0x01,0x00
"SPI","result",1.99874042,0.00078076,0xDF,0x00
"SPI","result",2.01099645,0.00078075,0x00,0x00
"SPI","result",2.01408578,0.00078075,0x38,0x00
"SPI","result",2.01715388,0.00078075,0xF1,0x00
"SPI","result",2.02022279,0.00078075,0xB9,0x00
